Airline ID,Name,Alias,IATA,ICAO,Callsign,Country,Active
3098,Kampuchea Airlines,\n,E2,KMP,KAMPUCHEA,Cambodia,N
3099,Kanaf-Arkia Airlines,\n,,KIZ,,Israel,N
3100,Kanfey Ha'emek Aviation,\n,,KHE,KANFEY HAEMEK,Israel,N
3101,Kansas State University,\n,,KSU,K-STATE,United States,N
3102,Karat,\n,V2,AKT,AVIAKARAT,Russia,N
3103,Karibu Airways Company,\n,,KRB,KARIBU AIR,Tanzania,N
3104,Karlog Air Charter,\n,,KLG,KARLOG,Denmark,N
3105,Karthago Airlines,\n,,KAJ,KARTHAGO,Tunisia,N
3106,Kartika Airlines,\n,,KAE,KARTIKA,Indonesia,N
3107,Kata Transportation,\n,,KTV,KATAVIA,Sudan,N
3108,Katekavia,\n,,KTK,KATEKAVIA,Russia,N
3109,Kato Airline,\n,,KAT,KATO-AIR,Norway,N
3110,Kavminvodyavia,\n,KV,MVD,AIR MINVODY,Russia,Y
3111,Kavouras Inc,\n,,XKA,,United States,N
3112,Kaz Agros Avia,\n,,KRN,ANTOL,Kazakhstan,N
3113,Kaz Air West,\n,,KAW,KAZWEST,Kazakhstan,N
3114,Kazan Aviation Production Association,\n,,KAO,KAZAVAIA,Russia,N
3115,Kazan Helicopters,\n,,KPH,KAMA,Russia,N
3116,Kazavia,\n,,KKA,KAKAIR,Kazakhstan,N
3117,Kazaviaspas,\n,,KZS,SPAKAZ,Kazakhstan,N
3118,Keenair Charter -,\n,,JFK,KEENAIR,United Kingdom,N
3119,Kelix Air,\n,,KLX,KELIX,Nigeria,N
3120,Kelner Airways,\n,,FKL,KELNER,Canada,N
3121,Kelowna Flightcraft Air Charter,\n,,KFA,FLIGHTCRAFT,Canada,N
3122,Kendell Airlines,\n,,KDA,KENDELL,Australia,Y
3123,Kenmore Air,\n,M5,KEN,KENMORE,United States,Y
3124,Kenn Borek Air,\n,,KBA,BOREK AIR,Canada,N
3125,Kent Aviation,\n,,KAH,DEKAIR,Canada,N
3126,Kenya Airways,\n,KQ,KQA,KENYA,Kenya,Y
3127,Kevis,\n,,KVS,KEVIS,Kazakhstan,N
3128,Key Airlines,\n,,KEY,KEY AIR,United States,N
3129,Key Lime Air,\n,,LYM,KEY LIME,United States,N
3130,Keystone Aerial Surveys,\n,,FTP,FOOTPRINT,United States,N
3131,Keystone Air Services,\n,BZ,KEE,KEYSTONE,Canada,N
3132,Khalifa Airways,\n,,KZW,KHALIFA AIR,Algeria,N
3133,Kharkov Aircraft Manufacturing Company,\n,,WKH,WEST-KHARKOV,Ukraine,N
3134,Khazar,\n,,KHR,KHAZAR,Turkmenistan,N
3135,Khoezestan Photros Air Lines,\n,,KHP,PHOTROS AIR,Iran,N
3136,Khoriv-Avia,\n,,KRV,KHORIV-AVIA,Ukraine,N
3137,Khors Aircompany,\n,,KHO,AIRCOMPANY KHORS,Ukraine,N
3138,Khyber Afghan Airlines,\n,,KHY,KHYBER,Afghanistan,N
3139,Kiev Aviation Plant,\n,,UAK,AVIATION PLANT,Ukraine,N
3140,King Aviation,\n,,KNG,KING,United Kingdom,N
3141,Kingfisher Air Services,\n,,BEZ,SEA BREEZE,United States,N
3142,Kingfisher Airlines,\n,IT,KFR,KINGFISHER,India,Y
3143,Knighthawk Air Express,\n,,KNX,KNIGHT FLIGHT,Canada,N
3144,Kingston Air Services,\n,,KAS,KINGSTON AIR,Canada,N
3145,Kinnarps,\n,,KIP,KINNARPS,Sweden,N
3146,Kinshasa Airways,\n,,KNS,KINSHASA AIRWAYS,Democratic Republic of the Congo,N
3147,Kirov Air Enterprise,\n,,KTA,VYATKA-AVIA,Russia,N
3148,Kish Air,\n,Y9,IRK,KISHAIR,Iran,Y
3149,Kitty Hawk Aircargo,\n,,KHA,AIR KITTYHAWK,United States,N
3150,Kitty Hawk Airways,\n,,KHC,CARGO HAWK,United States,N
3151,Kiwi International Air Lines,\n,KP,KIA,KIWI AIR,United States,N
3152,Knight Air,\n,,KNA,KNIGHTAIR,Canada,N
3153,Knighthawk Express,\n,,KHX,RIZZ,United States,N
3154,Knights Airlines,\n,,KGT,KNIGHT-LINER,Nigeria,N
3155,Koanda Avacion,\n,,KOA,KOANDA,Spain,N
3156,Koda International,\n,,OYE,KODA AIR,Nigeria,N
3157,Kogalymavia Air Company,\n,7K,KGL,KOGALYM,Russia,Y
3158,Kom Activity,\n,,KOM,COMJET,Netherlands,N
3159,Komiaviatrans State Air Enterprise,\n,,KMA,KOMI AVIA,Russia,N
3160,Komiinteravia,,8J,KMV,KOMIINTER,Russia,N
3161,Komsomolsk-on-Amur Air Enterprise,\n,,KNM,KNAAPO,Russia,N
3162,Koob-Corp - 96 KFT,\n,,KOB,AUTOFLEX,Hungary,N
3163,Korean Air,\n,KE,KAL,KOREANAIR,Republic of Korea,Y
3164,Kosmas Air,\n,,KMG,KOSMAS CARGO,Serbia,N
3165,Kosmos,\n,,KSM,KOSMOS,Russia,Y
3166,Kosova Airlines,\n,,KOS,KOSOVA,Serbia,N
3167,Kovar Air,\n,,WOK,WOKAIR,Czech Republic,N
3168,Krasnojarsky Airlines,\n,7B,KJC,KRASNOJARSKY AIR,Russia,Y
3169,Kremenchuk Flight College,\n,,KFC,KREMENCHUK,Ukraine,N
3170,Krimaviamontag,\n,,KRG,AVIAMONTAG,Ukraine,N
3171,Kroonk Air Agency,\n,,KRO,KROONK,Ukraine,N
3172,Krylo Airlines,\n,K9,KRI,Krylo,Russia,N
3173,Krym,\n,,KYM,CRIMEA AIR,Ukraine,N
3174,Krystel Air Charter,\n,,OPC,OPTIC,United Kingdom,N
3175,Kuban Airlines,\n,GW,KIL,AIR KUBAN,Russia,Y
3176,Kunpeng Airlines,\n,VD,KPA,KUNPENG,China,N
3177,Kurzemes Avio,\n,,KZA,,Russia,N
3178,Kustbevakningen,\n,,KBV,SWECOAST,Sweden,N
3179,Kuwait Airways,\n,KU,KAC,KUWAITI,Kuwait,Y
3180,Kuzu Airlines Cargo,\n,GO,KZU,KUZU CARGO,Turkey,Y
3181,Kvadro Aero,\n,,QVR,PEGASO,Kyrgyzstan,N
3182,Kwena Air,\n,,KWN,KWENA,South Africa,N
3183,Kyrgyz Airlines,\n,N5,KGZ,BERMET,Kyrgyzstan,N
3184,Kyrgyz Trans Avia,\n,,KTC,DINARA,Kyrgyzstan,N
3185,Kyrgyzstan,\n,QH,LYN,ALTYN AVIA,Kyrgyzstan,N
3186,Kyrgyzstan Airlines,\n,R8,KGA,KYRGYZ,Kyrgyzstan,N
3187,Kyrgyzstan Department of Aviation,\n,,DAM,FLIGHT RESCUE,Kyrgyzstan,N
3188,Kyrgz General Aviation,\n,,KGB,KEMIN,Kyrgyzstan,N
3189,Kibris T,\n,KY,KYV,AIRKIBRIS,Turkey,N
3190,L A Helicopter,\n,,LAH,STAR SHIP,United States,N
3191,L J Aviation,\n,,LJY,ELJAY,United States,N
3192,L R Airlines,\n,,LRB,LADY RACINE,Czech Republic,N
3193,L&L Flygbildteknik,\n,,PHO,PHOTOFLIGHT,Sweden,N
3194,L'Express,\n,,LEX,LEX,United States,N
3195,L-3 Communications Flight Internation Aviation,\n,,FNT,FLIGHT INTERNATIONAL,United States,N
3196,L.A.B. Flying Service,\n,JF,LAB,LAB,United States,N
3197,LACSA,\n,LR,LRC,LACSA,Costa Rica,Y
3198,LADE - Lineas Aereas Del Estado,\n,,LDE,LADE,Argentina,N
3199,LAI - Linea Aerea IAACA,\n,KG,BNX,AIR BARINAS,Venezuela,N
3200,LAN Airlines,\n,LA,LAN,LAN,Chile,Y
3201,LAN Argentina,\n,4M,DSM,LAN AR,Argentina,Y
3202,LAN Cargo,\n,,LCO,LAN CARGO,Chile,N
3203,LAN Dominica,\n,,LNC,LANCANA,Dominican Republic,N
3204,LAN Express,\n,LU,LXP,LANEX,Chile,Y
3205,LAN Peru,\n,LP,LPE,LANPERU,Peru,Y
3206,LANSA,\n,,LSA,INTERNACIONAL,Dominican Republic,N
3207,LAP Colombia - Lineas Aereas Petroleras,\n,,APT, S.A.,LAP,N
3208,LASTP,\n,,OTN,LASTP,S,N
3209,LC Busre,\n,,LCB,BUSRE,Peru,N
3210,LOT Polish Airlines,\n,LO,LOT,POLLOT,Poland,Y
3211,LTE International Airways,\n,XO,LTE,FUN JET,Spain,Y
3212,LTU Austria,\n,L3,LTO,BILLA TRANSPORT,Austria,Y
3213,LTU International,\n,LT,LTU,LTU,Germany,N
3214,LTV Jet Fleet Corporation,\n,,JFC,JET-FLEET,United States,N
3215,LUKoil-Avia,\n,,LUK,LUKOIL,Russia,N
3216,La Ronge Aviation Services,\n,,ASK,AIR SASK,Canada,N
3217,La Valenciana Taxi Aereo,\n,,LVT,TAXIVALENCIANA,Mexico,N
3218,Labcorp,\n,,SKQ,SKYLAB,United States,N
3219,Labrador Airways,\n,,LAL,LAB AIR,Canada,N
3220,Lagun Air,\n,N6,JEV,,Spain,N
3221,Lake Havasu Air Service,\n,,HCA,HAVASU,United States,N
3222,Lakeland Aviation,\n,,LKL,LAKELAND,United States,N
3223,Laker Airways,\n,,LKR,LAKER,United States,N
3224,Laker Airways (Bahamas),\n,,LBH,LAKER BAHAMAS,United States,N
3225,Lamra,\n,,LMR,LAMAIR,Sudan,N
3226,Lanaes Aereas Trans Costa Rica,\n,,TCR,TICOS,Costa Rica,N
3227,Landsflug,\n,,ISL,ISLANDIA,Iceland,N
3228,Langtry Flying Group,\n,,PAP,PROFLIGHT,United Kingdom,N
3229,Lankair,\n,IK,LKN,Lankair,Sri Lanka,N
3230,Lanza Air,\n,,LZA,AEROLANZA,Spain,N
3231,Lanzarote Aerocargo,\n,,LZT,BARAKA,Spain,N
3232,Lao Air Company,\n,,LLL,LAVIE,Lao Peoples Democratic Republic,N
3233,Lao Airlines,\n,QV,LAO,LAO,Lao Peoples Democratic Republic,Y
3234,Lao Capricorn Air,\n,,LKA,NAKLOA,Lao Peoples Democratic Republic,N
3235,Laoag International Airlines,\n,L7,LPN,LAOAG AIR,Philippines,N
3236,Laredo Air,\n,,LRD,LAREDO AIR,United States,N
3237,LatCharter,\n,,LTC,LATCHARTER,Latvia,Y
3238,Latvian Air Force,\n,,LAF,LATVIAN AIRFORCE,Latvia,N
3239,Lauda Air,\n,NG,LDA,LAUDA AIR,Austria,Y
3240,Lauda Air Italy,\n,,LDI,LAUDA ITALY,Italy,N
3241,Laughlin Express,\n,,LEP,LAUGHLIN EXPRESS,United States,N
3242,Laus,\n,,LSU,LAUS AIR,Croatia,N
3243,Lawrence Aviation,\n,,LAR,LAWRENCE,United States,N
3244,Layang-Layang Aerospace,\n,,LAY,LAYANG,Malaysia,N
3245,Lease-a-Plane International,\n,,LPL,LEASE-A-PLANE,United States,N
3246,Lebanese Air Transport,\n,LQ,LAQ,LAT,Lebanon,N
3247,Lebanese Air Transport (Charter),\n,,LAT,LEBANESE AIR,Lebanon,N
3248,Lebanon Airport Development Corporation,\n,,LAD,LADCO-AIR,United States,N
3250,Leconte Airlines,\n,,LCA,LECONTE,United States,N
3251,Leeward Islands Air Transport,\n,LI,LIA,LIAT,Antigua and Barbuda,Y
3252,Legend Airlines,\n,,LGD,LEGENDARY,United States,N
3253,Leisure Air,\n,,LWD,LEISURE WORLD,United States,N
3254,Lentini Aviation,\n,,LEN,LENTINI,United States,N
3255,Leo-Air,\n,,LOR,LEO CHARTER,South Africa,N
3256,Leonsa De Aviacion,\n,,LEL,LEONAVIA,Spain,N
3257,Libyan Airlines,\n,,LYW,LIBYAN AIRWAYS,Libya,N
3258,Libyan Arab Airlines,\n,LN,LAA,LIBAIR,Libya,Y
3259,Libyan Arab Air Cargo,\n,,LCR,LIBAC,Libya,N
3260,Lid Air,\n,,LIQ,,Sweden,N
3261,Lignes Aeriennes Congolaises,\n,,LCG,CONGOLAISE,Democratic Republic of the Congo,N
3262,Lignes Aeriennes Du Tchad,\n,,LKD,LATCHAD,Chad,N
3263,Lignes Mauritaniennes Air Express,\n,,LME,LIMAIR EXPRESS,Mauritania,N
3264,Lignes Nationales Aeriennes - Linacongo,\n,,GCB,LINACONGO,Republic of the Congo,N
3265,Lincoln Air National Guard,\n,,GDQ,,United States,N
3266,Lincoln Airlines,\n,,LRT,,Australia,N
3267,Lindsay Aviation,\n,,LSY,LINDSAY AIR,United States,N
3268,Linea Aerea Costa Norte,\n,,NOT,COSTA NORTE,Chile,N
3269,Linea Aerea Mexicana de Carga,\n,,LMC,LINEAS DECARGA,Mexico,N
3270,Linea Aerea SAPSA,\n,L7,LNP,SAPSA,Chile,N
3271,Linea Aerea de Fumig Aguas Negras,\n,,NEG,AGUAS NEGRAS,Chile,N
3272,Linea Aerea de Servicio Ejecutivo Regional,\n,8z,LER,LASER,Venezuela,N
3273,Linea De Aeroservicios,\n,,LSE,,Chile,N
3274,Linea Turistica Aerotuy,\n,LD,TUY,AEREOTUY,Venezuela,N
3275,Lineas Aereas Alaire S.L.,\n,,ALR,AEROLAIRE,Spain,N
3276,Lineas Aereas Azteca,\n,ZE,LCD,LINEAS AZTECA,Mexico,N
3277,Lineas Aereas Canedo LAC,\n,,LCN,CANEDO,Bolivia,N
3278,Lineas Aereas Comerciales,\n,,LCM,LINEAS COMERCIALES,Mexico,N
3279,Lineas Aereas Ejectuivas De Durango,\n,,EDD,LINEAS DURANGO,Mexico,N
3280,Lineas Aereas Eldorado,\n,,EDR,ELDORADRO,Colombia,N
3281,Lineas Aereas Federales,\n,,FED,FEDERALES,Argentina,N
3282,Lineas Aereas Monarca,\n,,LMN,LINEAS MONARCA,Mexico,N
3283,Lineas Aereas San Jose,\n,,LIJ,LINEAS JOSE,Mexico,N
3284,Lineas Aereas del Humaya,\n,,UMA,HUMAYA,Mexico,N
3285,Linex,\n,,LEC,LECA,Central African Republic,N
3286,Linhas Aereas Santomenses,\n,,SMS,SANTOMENSES,S,N
3287,Linhas A,\n,LM,LAM,MOZAMBIQUE,Mozambique,Y
3288,Link Airways of Australia,\n,,LAW,,Australia,N
3289,Lion Air Services,\n,,WGT,WORLDGATE,United Kingdom,N
3290,Lion Mentari Airlines,\n,JT,LNI,LION INTER,Indonesia,Y
3291,Lions-Air,\n,,LEU,LIONSAIR,Switzerland,N
3292,Lithuanian Air Force,\n,,LYF,LITHUANIAN AIRFORCE,Lithuania,N
3293,Little Red Air Service,\n,,LRA,LITTLE RED,Canada,N
3294,Livingston,\n,LM,LVG,LIVINGSTON,Italy,N
3295,Lloyd Aereo Boliviano,\n,LB,LLB,LLOYDAEREO,Bolivia,N
3296,Lnair Air Services,\n,,LNA,ELNAIR,Spain,N
3297,Lockheed Air Terminal,\n,,XLG,,United States,N
3298,Lockeed Aircraft Corporation,\n,,LAC,LOCKHEED,United States,N
3299,Lockheed DUATS,\n,,XDD,,United States,N
3300,Lockheed Martin Aeronautics,\n,,CBD,CATBIRD,United States,N
3301,Lockheed Martin Aeronautics Company,\n,,LNG,LIGHTNING,United States,N
3302,Logan Air,\n,,LOG,LOGAN,United Kingdom,N
3303,Lom Praha Flying School,\n,,CLV,AEROTRAINING,Czech Republic,N
3304,Lomas Helicopters,\n,,LMS,LOMAS,United Kingdom,N
3305,London City Airport Jet Centre,\n,,LCY,LONDON CITY,United Kingdom,N
3306,London Executive Aviation,\n,,LNX,LONEX,United Kingdom,N
3307,London Flight Centre (Stansted),\n,,LOV,LOVEAIR,United Kingdom,N
3308,London Helicopter Centres,\n,,LHC,MUSTANG,United Kingdom,N
3309,Lone Star Airlines,\n,,LSS,LONE STAR,United States,N
3310,Long Island Airlines,\n,,ORA,LONG ISLAND,United States,N
3311,Longtail Aviation,\n,,LGT,LONGTAIL,Bermuda,N
3312,Lorraine Aviation,\n,,LRR,LORRAINE,France,N
3313,Los Cedros Aviacion,\n,,LSC,CEDROS,Chile,N
3314,Lotus Air,\n,,TAS,LOTUS FLOWER,Egypt,N
3315,Luchtvaartmaatschappij Twente,\n,,LTW,TWENTAIR,Netherlands,N
3316,Lucky Air,\n,,LKE,LUCKY AIR,China,N
3317,Luft Carago,\n,,LUT,LUGO,South Africa,N
3318,Luftfahrt-Vermietungs-Dienst,\n,,LVD,AIR SANTE,Austria,N
3319,Luftfahrtgesellschaft Walter,\n,HE,LGW,WALTER,Germany,Y
3320,Lufthansa,\n,LH,DLH,LUFTHANSA,Germany,Y
3321,Lufthansa Cargo,\n,LH,GEC,LUFTHANSA CARGO,Germany,Y
3322,Lufthansa CityLine,\n,CL,CLH,HANSALINE,Germany,Y
3323,Lufthansa Systems,\n,L1,,,Germany,N
3324,Lufthansa Technik,\n,,LHT,LUFTHANSA TECHNIK,Germany,N
3325,Lufttaxi Fluggesellschaft,,DV,LTF,Garfield,Germany,N
3326,Lufttransport,\n,L5,LTR,LUFT TRANSPORT,Norway,Y
3327,Luhansk,\n,,LHS,ENTERPRISE LUHANSK,Ukraine,N
3328,Lund University School of Aviation,\n,,UNY,UNIVERSITY,Sweden,N
3329,Luxair,\n,LG,LGL,LUXAIR,Luxembourg,Y
3330,Luxaviation,\n,,LXA,RED LION,Luxembourg,N
3331,Luxembourg Air Rescue,\n,,LUV,LUX RESCUE,Luxembourg,N
3332,Luxflight Executive,\n,,LFE,LUX EXPRESS,Luxembourg,N
3333,Luxor Air,\n,,LXO,,Egypt,N
3334,Luzair,\n,,LUZ,LISBON JET,Portugal,N
3335,Lviv Airlines,\n,5V,UKW,UKRAINE WEST,Ukraine,N
3336,Lydd Air,\n,,LYD,LYDDAIR,United Kingdom,N
3337,Lynch Flying Service,\n,,LCH,LYNCH AIR,United States,N
3338,Lynden Air Cargo,\n,L2,LYC,LYNDEN,United States,N
3339,Lynx Air International,\n,,LXF,LYNX FLIGHT,United States,N
3340,Lynx Aviation,\n,,LYX,LYNX AIR,Pakistan,N
3342,L,\n,MJ,LPR,LAPA,Argentina,Y
3343,L,\n,,LAU,SURAMERICANO,Colombia,N
3344,M & N Aviation,\n,,JNH,JONAH,United States,N
3345,MAC Fotografica,\n,,MCF,MAC FOTO,Spain,N
3346,MANAG'AIR,\n,,MRG,MANAG'AIR,France,N
3347,MAP-Management and Planung,\n,,MPJ,MAPJET,Austria,N
3348,MAS Airways,\n,,TFG,TRAFALGAR,United Kingdom,N
3349,MasAir,\n,M7,MAA,MAS CARGA,Mexico,Y
3350,MAT Macedonian Airlines,\n,IN,MAK,MAKAVIO,Macedonia,Y
3351,MCC Aviation,\n,,MCC,DISCOVERY,South Africa,N
3352,MG Aviacion,\n,,MGA,MAG AVACION,Spain,N
3353,MIA Airlines,\n,,JLA,SALLINE,Romania,N
3354,MIAT Mongolian Airlines,\n,OM,MGL,MONGOL AIR,Mongolia,Y
3355,MIT Airlines,\n,,MNC,MUNCIE,Canada,N
3356,MK Airline,\n,,MKA,KRUGER-AIR,Ghana,N
3357,MNG Airlines,\n,MB,MNB,BLACK SEA,Turkey,Y
3358,MSR Flug-Charter,\n,,EBF,SKYRUNNER,Germany,N
3359,MTC Aviacion,\n,,MCV,MTC AVIACION,Mexico,N
3360,Mac Aviation,\n,,MAQ,MAC AVIATION,Spain,N
3361,Mac Dan Aviation Corporation,\n,,MCN,MAC DAN,United States,N
3362,MacKnight Airlines,\n,,MTD,,Australia,N
3363,Macair Airlines,\n,CC,MCK,,Australia,Y
3364,Macedonian Airlines,\n,,MCS,MACAIR,Greece,N
3365,Madina Air,\n,,MDH,MADINA AIR,Libya,N
3366,Maersk,\n,DM,,,Denmark,Y
3367,Magic Blue Airlines,\n,,MJB,MAGIC BLUE,Netherlands,N
3368,Magna Air,\n,,MGR,MAGNA AIR,Austria,N
3369,Mahalo Air,\n,,MLH,MAHALO,United States,N
3370,Mahan Air,\n,W5,IRM,MAHAN AIR,Iran,Y
3371,Mahfooz Aviation,\n,M2,MZS,MAHFOOZ,Gambia,N
3372,Maine Aviation,\n,,MAT,MAINE-AV,United States,N
3373,Majestic Airlines,\n,,MAJ,MAGIC AIR,United States,N
3374,Mak Air,\n,,AKM,MAKAIR,Kazakhstan,N
3375,Malagasy Airlines,\n,,MLG,,Madagascar,N
3376,Malawi Express,\n,,MLX,MALAWI EXPRESS,Malawi,N
3377,Malaya Aviatsia Dona,\n,,MKK,AEROKEY,Russia,N
3378,Malaysia Airlines,\n,MH,MAS,MALAYSIAN,Malaysia,Y
3379,Mali Air,\n,,MAE,MALI AIREXPRESS,Austria,N
3380,Mali Air Express,\n,,VXP,AVION EXPRESS,Mali,N
3381,Mali Airways,\n,,MTZ,MALI AIRWAYS,Mali,N
3382,Malila Airlift,\n,,MLC,MALILA,Democratic Republic of the Congo,N
3383,Mall Airways,\n,,MLS,MALL-AIRWAYS,United States,N
3384,Malmo Aviation,\n,,SCW,SCANWING,Sweden,Y
3385,Malmoe Air Taxi,\n,,LOD,LOGIC,Sweden,N
3386,Malmö Aviation,\n,TF,SCW,Scanwings,Sweden,Y
3387,Malta Air Charter,\n,R5,MAC,MALTA CHARTER,Malta,Y
3388,Malta Wings,\n,,MWS,MALTA WINGS,Malta,N
3389,Malév,\n,MA,MAH,MALEV,Hungary,Y
3390,Manaf International Airways,\n,,MLB,MANAF,Burundi,N
3391,Mandala Airlines,\n,RI,MDL,MANDALA,Indonesia,Y
3392,Mandarin Airlines,\n,AE,MDA,Mandarin,Taiwan,Y
3393,Mango,\n,JE,MNO,TULCA,South Africa,Y
3394,Manhattan Air,\n,,MHN,MANHATTAN,United Kingdom,N
3395,Manitoulin Air Services,\n,,MTO,MANITOULIN,Canada,N
3396,Mann Air,\n,,MNR,TEEMOL,United Kingdom,N
3397,Mannion Air Charter,\n,,MAN,MANNION,United States,N
3398,Mantrust Asahi Airways,\n,,MTS,MANTRUST,Indonesia,N
3399,Manx Airlines,\n,,MNX,MANX,United Kingdom,N
3400,Maple Air Services,\n,,MAD,MAPLE AIR,Canada,N
3401,March Helicopters,\n,,MAR,MARCH,United Kingdom,N
3402,Marcopolo Airways,\n,,MCP,MARCOPOLO,Afghanistan,N
3403,Marghi Air,\n,,MGI,MARGHI,Nigeria,N
3404,Markair,\n,,MRK,MARKAIR,United States,N
3405,Markoss Aviation,\n,,MKO,GOSHAWK,United Kingdom,N
3406,Mars RK,\n,6V,MRW,AVIAMARS,Ukraine,N
3407,Marshall Aerospace,\n,,MCE,MARSHALL,United Kingdom,N
3408,Marsland Aviation,\n,M7,MSL,MARSLANDAIR,Sudan,N
3409,Martin Aviation Services,\n,,XMA,,United States,N
3410,Martin-Baker,\n,,MBE,MARTIN,United Kingdom,N
3411,Martinair,\n,MP,MPH,MARTINAIR,Netherlands,Y
3412,Martinaire,\n,,MRA,MARTEX,United States,N
3413,Martyn Fiddler Associates,\n,,MFA,SEAHORSE,United Kingdom,N
3414,Marvin Limited,\n,,MVN,MARVIN,United Kingdom,N
3415,Maryland State Police,\n,,TRP,TROOPER,United States,N
3416,Massachusetts Institute of Technology,\n,,MTH,RESEARCH,United States,N
3417,Massey University School of Aviation,\n,,MSY,MASSEY,New Zealand,N
3418,Master Airways,\n,,MSW,MASTER AIRWAYS,Serbia,N
3419,Master Planner,\n,,MPL,,United States,N
3420,Masterjet,\n,,LMJ,MASTERJET,Portugal,N
3421,Mastertop Linhas Aereas,\n,Q4,,,Brazil,N
3422,Mauria,\n,,MIA,MAURIA,Mauritania,N
3423,Mauritanienne Aerienne Et Navale,\n,,MNV,NAVALE,Mauritania,N
3424,Mauritanienne Air Fret,\n,,MRF,MAUR-FRET,Mauritania,N
3425,Mauritanienne Airways,\n,,MWY,MAURITANIENNE,Mauritania,N
3426,Mauritanienne De Transport Aerien,\n,,MDE,MAURI-TRANS,Mauritania,N
3427,Maverick Airways,\n,,MVR,MAV-AIR,United States,N
3428,Mavial Magadan Airlines,\n,H5,MVL,Mavial,Russia,N
3429,Max Avia,\n,,MAI,MAX AVIA,Kyrgyzstan,N
3430,Max Sea Food,\n,,MSF,MAXESA,El Salvador,N
3431,Max-Aviation,\n,,MAX,MAX AVIATION,Canada,N
3432,Maxair,\n,8M,MXL,MAXAIR,Sweden,Y
3433,Maximus Air Cargo,\n,,MXU,CARGO MAX,United Arab Emirates,N
3434,Maxjet Airways,\n,MY,MXJ,MAX-JET,United States,N
3435,Maxsus-Avia,\n,,MXS,MAXSUS-AVIA,Uzbekistan,N
3436,May Air Xpress,\n,,MXP,BEECHNUT,United States,N
3437,Maya Island Air,\n,MW,MYD,MYLAND,Belize,Y
3438,Mayair,\n,,MYI,MAYAIR,Mexico,N
3439,Mbach Air,\n,,MBS,MBACHI AIR,Malawi,N
3440,McAlpine Helicopters,\n,,MCH,MACLINE,United Kingdom,N
3441,McCall Aviation,\n,,MKL,MCCALL,United States,N
3442,McDonnell Douglas,\n,,DAC,DACO,United States,N
3443,McNeely Charter Services,\n,,MDS,MID-SOUTH,United States,N
3444,Med-Trans of Florida,\n,,MEK,MED-TRANS,United States,N
3445,Medavia Company,\n,,MDM,MEDAVIA,Malta,N
3446,Medical Air Rescue Services,\n,,MRZ,MARS,Zimbabwe,N
3447,Medical Aviation Services,\n,,MCL,MEDIC,United Kingdom,N
3448,Mediterranean Air Freight,\n,,MDF,MED-FREIGHT,Greece,N
3449,Mediterranean Airways,\n,,MDY,,Egypt,N
3450,Medjet International,\n,,MEJ,MEDJET,United States,N
3451,Mega,\n,,MGK,MEGLA,Kazakhstan,N
3452,Mega Linhas Aereas,\n,,MEL,MEGA AIR,Brazil,N
3453,Mekong Airlines,\n,,MKN,MEKONG AIRLINES,Cambodia,N
3454,Menajet,\n,IM,MNJ,MENAJET,Lebanon,N
3456,Merchant Express Aviation,\n,,MXX,MERCHANT,Nigeria,N
3457,Mercury Aircourier Service,\n,,MEC,MERCAIR,United States,N
3458,Meridian,\n,,POV,AIR POLTAVA,Ukraine,N
3459,Meridian Air Cargo,\n,,MRD,MERIDIAN,United States,N
3460,Meridian Airlines,\n,,MHL,HASSIMAIR,Nigeria,N
3461,Meridian Aviation,\n,,DSL,DIESEL,United Kingdom,N
3462,Meridian Limited,\n,,MEM,MERIDIAN CHERRY,Ukraine,N
3463,Meridiana,\n,IG,ISS,MERAIR,Italy,Y
3464,Merlin Airways,\n,,MEI,AVALON,United States,N
3465,Merpati Nusantara Airlines,\n,MZ,MNA,MERPATI,Indonesia,Y
3466,Mesa Airlines,\n,YV,ASH,AIR SHUTTLE,United States,Y
3467,Mesaba Airlines,\n,XJ,MES,MESABA,United States,Y
3468,Meta Linhas A,\n,,MSQ,META,Brazil,N
3469,Meteorological Research Flight,\n,,MET,METMAN,United Kingdom,N
3470,Methow Aviation,\n,,MER,METHOW,United States,N
3471,Metro Business Aviation,\n,,MVI,,United Kingdom,N
3472,Metro Express,\n,,MEX,EAGLE EXPRESS,United States,N
3473,Metroflight,\n,,MTR,METRO,United States,N
3474,Metrojet,\n,,MTJ,METROJET,Hong Kong SAR of China,N
3475,Metropix UK,\n,,PIX,METROPIX,United Kingdom,N
3476,Metroplis,\n,,MPS,METRO REGIONAL,Netherlands,N
3477,Mex Blue,\n,,MXB,MEX BLUE,Mexico,N
3478,Mex-Jet,\n,,MJT,MEJETS,Mexico,N
3479,Mexicana de Aviaci,\n,MX,MXA,MEXICANA,Mexico,Y
3480,Mexico Transportes Aereos,\n,,MXT,TRANSMEX,Mexico,N
3481,Miami Air Charter,\n,,HUR,HURRICANE CHARTER,United States,N
3482,Miami Air International,\n,GL,BSK,BISCAYNE,United States,N
3483,Miami Valley Aviation,\n,,OWL,NIGHT OWL,United States,N
3484,Miapet-Avia,\n,,MPT,MIAPET,Armenia,N
3485,Michelin Air Services,\n,,BIB,,France,N
3486,Micromatter Technology Solutions,\n,,WIZ,WIZARD,United Kingdom,N
3487,Mid Airlines,\n,,NYL,NILE,Sudan,N
3488,Mid-Pacific Airlines,\n,,MPA,MID PAC,United States,N
